# From 24/9/2003 to 31/10/2003
# And 12:00 to 18:00
# Executed at Jul 13, 2011 8:08:26 AM
# Using 500x500
# Desired K: 30
# 
# Format: 
# 	Time start, Time end, Regions
# Region Format:
# 	unique users | reading count | area > <Next Region>
# 
# Total Region Count:
# ##################

1067279400000,1067281200000,227|682|64007>119|341|39974>119|645|79746>109|256|10559>80|132|39974>0|0|15740
1067281200000,1067283000000,0|0|79747>221|704|19987>185|742|39873>92|288|10559>38|100|39974>0|0|19987>0|0|39873
1067283000000,1067284800000,20|117|26649>181|767|39874>120|477|13325>90|574|39873>89|304|39873>70|237|10559>32|102|39974>0|0|39873
1067284800000,1067286600000,18|76|55823>25|108|24025>204|676|19937>131|374|13325>100|351|39873>96|418|10559>84|541|39873>35|138|26649>0|0|19936
1067286600000,1067288400000,12|86|43962>170|508|19936>129|394|13325>93|628|39873>86|266|39873>78|326|10559>44|132|55823>36|159|26649
1067288400000,1067290200000,146|493|19936>103|334|13325>95|252|39873>66|225|10559>64|489|39873>45|190|55823>33|170|26649>30|74|43962
1067290200000,1067292000000,28|62|46892>149|665|17006>103|418|39873>91|303|13325>88|405|39873>61|252|10559>34|138|55823>34|110|26649
1067292000000,1067293800000,17|32|67211>29|122|35504>162|477|17006>91|261|13325>85|214|10559>82|247|39873>75|453|39873>36|147|26649
1067293800000,1067295600000,24|104|80653>28|133|13207>99|384|17006>95|315|39873>88|255|13325>85|447|39873>64|181|10559>32|140|35504
1067295600000,1067297400000,12|44|21131>120|473|17006>101|474|39873>97|291|5401>86|449|39873>70|339|10559>36|160|35504>30|167|80653
1067362200000,1067364000000,146|508|17006>101|330|21131>90|293|39873>88|230|10559>67|221|35504>64|421|39873>47|151|80653>40|77|5401
1067364000000,1067365800000,171|729|17006>104|361|21131>76|337|39873>70|184|10559>67|458|39873>50|153|35504>45|155|80653>33|84|5401
1067365800000,1067367600000,211|534|8503>101|257|21131>76|198|10559>72|235|39873>65|193|80653>64|336|39873>42|90|35504>41|61|5401>0|0|8503
1067367600000,1067369400000,29|62|5581>121|418|20951>103|278|39873>90|197|8503>76|356|39873>57|196|10559>57|155|80653>50|128|35504>33|107|8503
1067369400000,1067371200000,116|398|20951>83|261|39873>78|208|8503>69|449|39873>55|205|10559>52|174|80653>49|104|35504>45|96|5581>32|256|8503
1067371200000,1067373000000,168|326|8503>88|341|20951>83|201|10559>77|300|39873>61|428|39873>39|130|35504>36|143|80653>35|384|8503>32|69|5581
1067373000000,1067374800000,106|433|8503>84|290|20951>67|312|39873>64|530|39873>48|210|10559>37|124|35504>35|632|8503>34|152|80653>30|68|5581
1067374800000,1067376600000,28|55|5953>102|356|20579>82|286|39873>79|484|8503>65|494|39873>41|112|10559>37|132|80653>33|95|35504>33|517|8503
1067376600000,1067378400000,28|132|9069>96|308|20579>91|384|39873>88|407|7937>81|601|39873>71|281|10559>48|131|35504>44|91|5953>35|126|80653
1067378400000,1067380200000,29|78|36687>104|265|9069>92|289|38690>86|197|10559>75|235|20579>59|503|39873>51|70|7937>43|67|5953>38|149|80653
1067380200000,1067382000000,92|219|38690>88|221|9069>79|192|20579>76|545|39873>61|179|10559>50|106|7937>41|105|36687>39|165|80653>33|68|5953
1067382000000,1067383800000,25|85|42801>28|135|74539>86|530|39873>80|274|38690>72|215|20579>70|163|9069>59|249|10559>44|91|5953>30|89|7937
1067446800000,1067448600000,0|0|117340>0|0|49249>0|0|26532>0|0|17006>1|1|39873
1067448600000,1067450400000,163|712|49249>138|671|17006>137|393|26532>87|264|117340>63|227|39873
1067450400000,1067452200000,181|682|8503>148|440|49249>133|412|26532>83|205|117340>51|289|39873>0|0|8503
1067452200000,1067454000000,168|389|49249>166|349|8503>130|390|26532>82|260|117340>64|300|39873>31|277|8503
1067454000000,1067455800000,163|462|49249>161|503|26532>117|294|117340>104|251|8503>83|424|39873>39|161|8503
1067455800000,1067457600000,28|105|9069>152|414|49249>117|407|26532>102|268|7937>84|304|117340>83|566|39873
1067457600000,1067459400000,186|523|24625>145|392|9069>136|479|26532>95|139|7937>79|245|117340>74|405|39873>0|0|24624
1067459400000,1067461200000,10|14|41041>159|400|8208>126|401|26532>110|583|9069>73|291|39873>65|296|117340>55|120|7937
1067461200000,1067463000000,132|397|26532>75|502|9069>75|393|39873>74|213|41041>68|208|117340>55|195|8208>46|107|7937
1067463000000,1067464800000,29|66|8201>100|355|26532>85|217|41041>77|519|8805>77|331|39873>75|254|8208>71|292|117340
1067464800000,1067466600000,129|266|41041>116|444|8805>100|302|8208>99|264|26532>80|307|117340>67|418|39873>60|106|8201
1067466600000,1067468400000,99|239|26532>87|287|41041>81|270|8208>75|389|39873>56|324|117340>54|287|8805>45|99|8201
1067468400000,1067470200000,109|294|26532>94|279|41041>73|351|8208>71|447|39873>55|408|117340>50|345|8805>38|116|8201
1067533200000,1067535000000,0|0|49249>0|0|157213>0|0|17006>1|1|26532
1067535000000,1067536800000,176|513|49249>150|784|157213>142|364|17006>142|457|26532
1067536800000,1067538600000,153|478|49249>145|863|157213>144|404|17006>136|359|26532
1067538600000,1067540400000,184|593|24625>165|978|157213>162|424|17006>144|407|26532>0|0|24624
1067540400000,1067542200000,17|20|35295>159|1002|146543>152|573|24624>151|457|26532>110|408|17006
1067542200000,1067544000000,143|401|26532>132|558|24624>118|546|146543>111|388|17006>57|481|35295
1067544000000,1067545800000,185|559|8503>150|398|24624>113|679|146543>109|377|26532>54|467|35295>0|0|8503
1067545800000,1067547600000,24|224|10203>132|430|26532>124|398|24624>112|200|6803>96|474|146543>53|309|35295
1067547600000,1067549400000,18|55|9524>132|387|26532>123|480|24624>109|553|143822>93|368|10203>54|201|35295
1067549400000,1067551200000,20|59|12698>132|439|26532>130|552|24624>108|589|140648>98|347|10203>59|320|35295
1067551200000,1067553000000,18|67|17777>149|519|24624>129|422|5124>113|355|26532>78|464|140648>45|451|35295
1067553000000,1067554800000,21|101|23110>145|383|24624>132|432|26532>91|380|140439>55|330|35295
1067554800000,1067556600000,126|466|24624>103|268|26532>96|341|23110>78|352|140439>49|324|35295
1067621400000,1067623200000,168|488|26532>137|526|24624>118|534|23110>89|479|140439>59|373|35295
1067623200000,1067625000000,141|481|26532>121|555|23110>120|441|24624>103|500|140439>60|227|35295
1067625000000,1067626800000,136|478|24624>108|471|23110>107|394|26532>93|469|140439>71|343|35295
1067626800000,1067628600000,153|543|24624>151|406|26532>121|553|140439>120|439|23110>75|453|35295
1067628600000,1067630400000,124|416|26532>109|517|24624>106|617|140439>89|391|23110>69|356|35295
1067630400000,1067632200000,132|419|26532>127|481|24624>105|393|140439>96|323|23110>50|322|35295
1067632200000,1067634000000,126|483|24624>124|322|26532>94|379|23110>84|359|140439>55|460|35295
1067634000000,1067635800000,121|506|24624>117|281|26532>86|353|140439>82|287|23110>58|288|35295
1067635800000,1067637600000,105|405|24624>77|281|140439>71|498|23110>67|188|26532>59|344|35295
1067637600000,1067639400000,103|480|24624>82|241|26532>62|401|23110>58|312|140439>47|207|35295
1067639400000,1067641200000,107|483|24624>89|262|26532>64|336|35295>62|321|140439>55|327|23110
1067641200000,1067643000000,112|438|24624>86|262|26532>66|316|35295>62|290|23110>45|338|140439
1067707800000,1067709600000,79|290|24624>71|229|26532>62|352|23110>46|196|140439>35|170|35295
1067709600000,1067711400000,95|391|24624>76|278|26532>57|288|23110>49|231|35295>44|156|140439
1067711400000,1067713200000,81|361|24624>77|295|26532>56|216|23110>54|152|140439>40|383|35295
1067713200000,1067715000000,82|264|26532>78|251|24624>63|225|23110>49|296|35295>48|171|140439
1067715000000,1067716800000,102|302|24624>83|278|26532>49|496|23110>44|140|140439>43|345|35295
1067716800000,1067718600000,103|458|24624>84|245|26532>59|275|35295>45|713|23110>42|212|140439
1067718600000,1067720400000,91|425|24624>83|305|26532>47|636|23110>44|217|140439>43|216|35295
1067720400000,1067722200000,93|496|24624>91|385|26532>55|377|23110>51|193|140439>47|226|35295
1067722200000,1067724000000,95|438|24624>72|370|26532>52|168|23110>44|274|140439>43|185|35295
1067724000000,1067725800000,98|545|24624>75|327|26532>61|295|140439>50|197|23110>48|230|35295
1067725800000,1067727600000,113|643|24624>85|298|26532>59|184|23110>58|194|140439>56|248|35295
1067727600000,1067729400000,97|427|24624>86|270|26532>63|141|23110>51|185|140439>50|212|35295
1067794200000,1067796000000,100|404|24624>82|275|23110>79|187|26532>73|208|140439>48|217|35295
1067796000000,1067797800000,101|476|24624>101|260|26532>80|268|23110>57|185|35295>47|214|140439
1067797800000,1067799600000,98|480|24624>91|270|26532>84|318|23110>61|305|140439>49|221|35295
1067799600000,1067801400000,100|357|26532>96|482|24624>85|484|23110>60|233|140439>53|302|35295
1067801400000,1067803200000,112|371|26532>106|490|24624>91|504|23110>55|207|140439>48|254|35295
1067803200000,1067805000000,110|353|26532>104|432|24624>72|377|23110>58|208|140439>42|183|35295
1067805000000,1067806800000,111|341|26532>109|368|24624>81|352|23110>54|404|35295>52|175|140439
1067806800000,1067808600000,99|484|24624>90|303|26532>85|328|23110>61|225|140439>53|341|35295
1067808600000,1067810400000,122|439|24624>105|347|26532>102|444|23110>61|236|140439>52|357|35295
1067810400000,1067812200000,110|534|24624>108|287|26532>96|531|23110>75|283|140439>58|498|35295
1067812200000,1067814000000,113|476|24624>104|326|26532>78|276|23110>70|199|140439>57|417|35295
1067814000000,1067815800000,124|484|24624>111|321|26532>78|397|23110>57|247|140439>57|405|35295
1067878800000,1067880600000,0|0|59919>0|0|166971>1|1|23110
1067880600000,1067882400000,242|876|95562>195|599|29960>155|564|23110>0|0|71409>0|0|29959
1067882400000,1067884200000,27|104|32956>212|666|92566>180|554|14980>154|555|23110>58|380|71409>0|0|14979
1067884200000,1067886000000,172|683|92566>170|457|23110>96|407|14980>77|276|14979>58|266|71409>35|183|32956
1067886000000,1067887800000,216|701|46283>141|562|14980>114|347|23110>73|353|71409>72|404|14979>32|101|32956>0|0|46283
1067887800000,1067889600000,125|371|23110>118|606|14980>93|357|46283>61|217|71409>61|481|14979>52|292|46283>32|109|32956
1067889600000,1067891400000,197|530|11555>126|360|46283>117|557|14980>91|343|14979>69|232|46283>50|215|71409>38|170|32956>0|0|11555
1067891400000,1067893200000,124|493|14980>109|370|46283>105|563|11555>79|479|14979>69|220|46283>65|472|71409>53|92|11555>41|138|32956
1067893200000,1067895000000,28|74|12325>127|416|45513>122|550|14980>97|327|11555>66|475|71409>62|271|46283>52|488|14979>31|88|32956
1067895000000,1067896800000,121|608|14980>111|416|11555>108|295|45513>72|338|71409>58|388|14979>53|94|12325>53|188|46283>34|98|32956
1067896800000,1067898600000,123|442|14980>119|481|11555>100|362|45513>80|499|14979>69|113|12325>55|410|71409>52|258|46283>33|115|32956
1067898600000,1067900400000,29|37|12735>122|522|14980>100|403|45103>81|309|11555>68|401|71409>55|212|46283>50|328|14979>38|87|32956
1067900400000,1067902200000,22|79|41744>29|44|13159>124|477|6192>100|310|44679>62|268|11555>60|297|71409>49|289|14979>36|146|46283
1067965200000,1067967000000,0|0|47936>0|0|57838>0|0|71409>0|0|14979>1|1|11555>1|1|46283
1067967000000,1067968800000,178|468|57838>133|523|47936>114|379|11555>80|207|46283>77|244|14979>51|208|71409
1067968800000,1067970600000,184|448|28919>129|613|47936>120|347|11555>95|239|14979>63|228|46283>53|191|71409>0|0|28919
1067970600000,1067972400000,151|514|47936>134|315|11555>110|359|28919>90|188|14979>89|186|28919>74|165|46283>63|206|71409
1067972400000,1067974200000,144|633|47936>105|316|28919>97|307|11555>79|234|46283>75|152|28919>64|244|71409>63|194|14979
1067974200000,1067976000000,126|484|47936>114|403|11555>98|281|28919>97|230|46283>60|267|71409>59|169|14979>54|121|28919
1067976000000,1067977800000,168|760|11555>115|587|47936>92|313|14979>83|296|28919>83|174|28919>68|234|46283>59|288|71409
1067977800000,1067979600000,115|621|11555>105|544|47936>90|272|28919>71|259|46283>65|270|14979>62|144|28919>52|311|71409
1067979600000,1067981400000,132|510|47936>100|309|28919>89|398|11555>79|242|46283>59|275|71409>55|267|14979>50|103|28919
1067981400000,1067983200000,137|531|47936>95|418|11555>90|325|28919>76|428|71409>71|185|46283>56|338|14979>44|100|28919
1067983200000,1067985000000,111|447|11555>98|360|47936>89|186|28919>86|343|14979>76|263|28919>58|349|71409>55|195|46283
1067985000000,1067986800000,112|456|47936>108|428|11555>95|241|28919>62|124|28919>60|338|71409>54|273|14979>48|113|46283
1067986800000,1067988600000,119|532|47936>84|319|11555>70|203|28919>55|313|71409>54|285|14979>51|122|28919>46|120|46283
1068051600000,1068053400000,0|0|76855>0|0|100328>0|0|14979>0|0|46283>1|1|11555
1068053400000,1068055200000,241|704|38428>121|310|100328>105|513|11555>96|179|46283>85|265|14979>0|0|38427
1068055200000,1068057000000,143|345|38428>114|430|11555>109|347|100328>81|158|46283>79|196|14979>64|277|38427
1068057000000,1068058800000,140|380|100328>130|407|38428>100|384|11555>79|182|14979>65|249|38427>64|189|46283
1068058800000,1068060600000,173|525|38428>130|363|100328>109|234|46283>93|298|38427>88|329|11555>62|214|14979
1068060600000,1068062400000,160|469|38428>115|334|100328>91|349|11555>75|262|38427>70|292|46283>55|251|14979
1068062400000,1068064200000,169|417|100328>149|423|38428>149|507|11555>107|279|14979>91|293|38427>67|199|46283
1068064200000,1068066000000,173|470|38428>125|
